video,laughter_start,laughter_end,laughter_value,start_segment_s,end_segment_s,start_segment_frame,end_segment_frame,number_of_words,list_of_words_separated_by_spaces
MatthewBroussard,133,134,0,129,133,3871,3990,12,he'she'sjuststandingtherelookingrealsmogwithstirrupsanda
MatthewBroussard,137,138,0,134,137,4021,4110,5,likeyeahthatwasthat
MatthewBroussard,144,150,0,138,144,4141,4320,15,wasevenlookingforitjustkindastumbledacrossitwhileIwasstudyingabroad
MatthewBroussard,152,158,0,150,152,4501,4560,0,
MatthewBroussard,160,162,0,158,160,4741,4800,0,
MatthewBroussard,178,179,0,162,178,4861,5340,0,
MatthewBroussard,180,182,0,179,180,5371,5400,0,
MatthewBroussard,188,189,0,182,188,5461,5640,0,
MatthewBroussard,192,193,0,189,192,5671,5760,0,
MatthewBroussard,196,198,0,193,196,5791,5880,0,
MatthewBroussard,199,200,0,198,199,5941,5970,0,
MatthewBroussard,219,221,0,200,219,6001,6570,0,
MatthewBroussard,223,224,0,221,223,6631,6690,0,
MatthewBroussard,227,229,0,224,227,6721,6810,0,
MatthewBroussard,234,235,0,229,234,6871,7020,0,
MatthewBroussard,242,244,0,235,242,7051,7260,0,
MatthewBroussard,247,248,0,244,247,7321,7410,0,
MatthewBroussard,258,269,1,248,258,7441,7740,0,
MatthewBroussard,278,287,1,269,278,8071,8340,0,
MeganGailey,0,4,1,0,0,1,0,0,
MeganGailey,6,8,1,4,6,121,180,5,howareyouguysstill
MeganGailey,13,16,1,8,13,241,390,8,thisissoexcitingmynameisMegan
MeganGailey,23,26,1,16,23,481,690,19,tellthat'smynameandit'saprettydumbnameit'snottheworstwhitegirlnameisnot
MeganGailey,31,36,1,26,31,781,930,17,knowlikeIdeftlyhadblackwomenIdoknowlikemallsMaginnunlikeyounowthat
MeganGailey,48,56,1,36,48,1081,1440,36,weekendandIwaswaitinginlineforthebarandthegirlbehindmegotveryveryimpatientandsheheldoutIshouldn'thavetobestandinghereIusedtobeinpageants
MeganGailey,60,62,1,56,60,1681,1800,4,whenwellwellwell
MeganGailey,64,65,1,62,64,1861,1920,4,wedidnotknow
MeganGailey,67,73,1,65,67,1951,2010,5,thatyouhadafat
MeganGailey,75,76,1,73,75,2191,2250,6,thismaymeanisyouknow
MeganGailey,78,87,1,76,78,2281,2340,3,atmymouth
MeganGailey,89,92,1,87,89,2611,2670,7,funokaykeepsendingmemoneythink
MeganGailey,99,100,1,92,99,2761,2970,21,lovemyparentsverymuchIjustspentsevendayswiththeminIndianayeahwellthat'swheretheylive%HESITATION
MeganGailey,102,104,1,100,102,3001,3060,5,werelikenewvacationspot
MeganGailey,112,116,1,104,112,3121,3360,20,myparentsarethecutestnicestmostwonderfulpeoplemyparentslooklikeeverycouplethat'severbeeninan
MeganGailey,118,130,1,116,118,3481,3540,5,hellosweatersaroundtheneck
MeganGailey,135,142,1,130,135,3901,4050,19,momisthebestwhenIwasathomeshesaidthankyouforyourservicetoamall
MeganGailey,154,163,1,142,154,4261,4620,32,peoplehereIndianaandtheyautomaticallythinksortofracisthillbilliesthat'snotmyfamilythey'reveryopenmindedmydadworksforaPakistanicompanyorasmymomcallsthat
MeganGailey,166,170,1,163,166,4891,4980,5,I'mahundredpercentIrish
MeganGailey,172,174,1,170,172,5101,5160,5,ofpotatofaminesurvivorshere
MeganGailey,184,186,1,174,184,5221,5520,22,littletrickywithintheirthoughbecausemymomisIrishCatholicandmydadisIrishProtestantverybadinwhitepeople
MeganGailey,193,195,1,186,193,5581,5790,18,forthosethatdon'tunderstandwhatthatmeansit'skindalikesayingmymomwasraisedbelievingin
MeganGailey,199,210,1,195,199,5851,5970,7,andmydadwasraisedblowingup
MeganGailey,214,218,1,210,214,6301,6420,9,mydadisadrunk%HESITATIONobviouslylikewhy
MeganGailey,225,228,1,218,225,6541,6750,26,he'sthebestlikewhenIwasyoungerIwaslikethat'ssofunmomsomeanwhycan'tthatbeinchargeyouknowlike
MeganGailey,236,237,1,228,236,6841,7080,21,he'ssuchagooddrunkhesuccessfullyavoidedgoingtorehabforthirtyyearsbasedsolelyongrabbinguswithpresents
MeganGailey,248,251,1,237,248,7111,7440,39,allittakesforanyofustoforgetwhateveryourChristmastheyhavethosecarcommercialsandsomeonegetsabrandnewMercedeslikeabigredbowontopofthatmovieslikecomtheredoesa
MeganGailey,255,258,1,251,255,7531,7650,14,fieldyoulikeIloveyourhearingsofagainadoubleactoddthings
MeganGailey,267,269,1,258,267,7741,8010,18,finallyrealizesanissuebecausehepassedoutduringtheSuperbowlandhelikelovesfootballitwas
MeganGailey,273,275,1,269,273,8071,8190,10,tomakethiskindofatenthousanddollarwhat
MeganGailey,284,292,2,275,284,8251,8520,36,yourgonnahavetogotorehabliketheyshouldbecomeareallybigissuehesaidIjustdon'tunderstandhowI'mgoingtobeabletogotorehabwhenI'mtakingusto
NateBargatze1,6,7,0,0,6,1,180,10,thankyouthankyouguysthoseunbelievablefeltyeahalright
NateBargatze1,18,19,0,7,18,211,540,33,theIyeahItravelalotand%HESITATIONyouknowit'snoteasywhenyoutravelalotweflyweflybunchyoujustthinkyou'regoingtodieabunch
NateBargatze1,32,37,0,19,32,571,960,46,IflyallthetimeIwasgoingtosecurity%HESITATIONrecentlyandislayinfrontofmetilltheTSAagentusenervousaboutstandinginlikeextremeitchingandtheTSAagentgoeswellit'salotsaferthanaplaneyou'reabout
NateBargatze1,39,40,0,37,39,1111,1170,6,likewhatwouldplainsyou'vegot
NateBargatze1,43,44,0,40,43,1201,1290,9,aboutthatplanelike%HESITATIONwhywouldyousay
NateBargatze1,51,56,0,44,51,1321,1530,29,haveyoueverlikegotonaflightinjustlookedateverybodyarenowalreadyonititjustlookslikeagroupthatwouldgodownin
NateBargatze1,66,68,0,56,66,1681,1980,29,neitherdoIcanthinkofseniorallfour%HESITATIONIhadapilottellusrightbeforewetakeoffthathewasretiringinthiswaslast
NateBargatze1,70,71,0,68,70,2041,2100,7,noIjustsaythatwhenwe
NateBargatze1,73,74,0,71,73,2131,2190,5,therewillbethesame
NateBargatze1,76,77,0,74,76,2221,2280,9,whyareyouputtingthismuchpressureonthis
NateBargatze1,79,85,0,77,79,2311,2370,9,baseislikeeitherwaythisismylast
NateBargatze1,90,91,0,85,90,2551,2700,16,IwouldliketochangeflightsofthemafraidIwouldchangeintoonethatgoes
NateBargatze1,98,107,0,91,98,2731,2940,20,thatwouldbeitsofrustratingjusttoeverybody'scryinginyourthinkyouguysareupsetIpaytwo
NateBargatze1,126,127,0,107,126,3211,3780,61,I'mIwasgoingtoasmallairportlikereasonandlikesotheyjusthavelikethemetaldetectorand%HESITATIONsowegothroughtheguyinfrontofme%HESITATIONitbeatsandtheyaskedinthearcadeyouthink%HESITATIONthey'regivingmenonyouandhewaslike%HESITATIONmykeyssoyouthinkthatwould
NateBargatze1,129,133,0,127,129,3811,3870,10,IwaslikeIthinkthatwouldbethenumber
NateBargatze1,139,144,0,133,139,3991,4170,21,he'swiththatisabouthisnewyear'supbuthe'slikekeysdothankyouaccomplishestribeaboutitand
NateBargatze1,153,154,0,144,153,4321,4590,21,it'snicetogetyougotelecteddumbmomentlikethatI'mdonesoityouknowwegelledverywell
NateBargatze1,173,175,0,154,173,4621,5190,63,Sirtalkingtohim%HESITATIONandnocertainaboutthepresidentialraceactionhesaidhewasabigfanofDonaldTrumpandIwaslikedudesomy%HESITATIONIlovethemisgreatisaperfectpresidentforthatsomeonelikemeI'veneverbeenpoliticalinmyentirelifeIdon'tunderstandpoliticsandunderstandhowthepresidentaffects
NateBargatze1,183,191,0,175,183,5251,5490,27,drovehereonthedrivehomeafter%HESITATIONanditjustlikeaguyonTVthatthatyouwillbeawinnerlikeIwouldlove
NateBargatze1,195,196,0,191,195,5731,5850,13,it'sagoodthingit'slikeaninfomerciallikeretardedloseinhere
NateBargatze1,198,205,0,196,198,5881,5940,9,yeahIwouldliketowintheCupeven
NateBargatze1,210,212,0,205,210,6151,6300,20,he'sgonnamakeMexicobuildawallandpayforlikeotheryouknowyoucouldusethatkindof
NateBargatze1,216,224,0,212,216,6361,6480,15,IwanttocensormyyardandI'mgonnamakemyneighborbuilditand
NateBargatze1,226,227,0,224,226,6721,6780,5,havestrongtocomeinto
NateBargatze1,237,239,0,227,237,6811,7110,32,isitalookthere'sacouplethingsthoughthat%HESITATIONcouldkeepme%HESITATIONfromvotingforhim%HESITATIONjustonebeinglikehowdoyouvoteIdonotknow
NateBargatze1,241,242,0,239,241,7171,7230,7,ifyoujustshouttrumpinthe
NateBargatze1,247,248,0,242,247,7261,7410,18,ifthiscountsyouknow%HESITATIONIdon'tknowifyougotoabuildinglikeabank
NateBargatze1,252,253,0,248,252,7441,7560,20,howbigisabankandIhopeit'sinlikewhenyougetarideandwhenthosetwo
NateBargatze1,258,262,0,253,258,7591,7740,16,thatseemslikeafunwaytovaluejustshootsupwouldyouliketheyknow
NateBargatze1,274,279,0,262,274,7861,8220,50,sothat'sone%HESITATIONtheotherthingisjustwindoyouvoteIdon'tknowifit'sRThappenedareit'sgoingtohappenlikeIdon'tyouknowIrememberturningeighteenandIwaslikeawconvotodaythoughitwasnottodayandthatwasthe
NateBargatze2,9,10,0,0,9,1,270,28,thankyoueverybodyitis%HESITATIONit'sexcitingtobehere%HESITATIONmainlyI'mgonnalookincludingcalmlysoonsoIdon'tyouguystoworryaboutit
NateBargatze2,15,16,0,10,15,301,450,18,Ican'tgetoutyetbecauseofoneit'sprettytoughtoputsomethingnooneknowsyou
NateBargatze2,26,28,0,16,26,481,780,35,there'sthathurdlethere'sactuallynoneedtoquitifIwannaquitnoonecaresthatI'mdoingthislikeIdon'thaveabossIcan'tjustcallbecausebeingbiglookcome
NateBargatze2,42,45,0,28,42,841,1260,45,here'swhyIdoitmyandmydadisanentertaineraswellhe'samagicianstillisamagician%HESITATIONbutbutjustinitlikeyoustartedasaclownlikeIwantittoappearcomeawfullyIcomefromsome
NateBargatze2,52,53,0,45,52,1351,1560,21,thanyougotalrighthepaidhisduesclownduesit'sweirdwhenitaddsaclownthoughsweeteveryday
NateBargatze2,58,60,0,53,58,1591,1740,18,itmaybenotlikeclownsyouknowlikeasifyou'rebeingyelledatbyaclownI
NateBargatze2,64,65,0,60,64,1801,1920,15,youknowconfusingthatisgetscreamedatbyguysgonnasmileplayingonhis
NateBargatze2,74,75,0,65,74,1951,2220,34,isthisgoodit'snotgoodhere'saclouddrawsabouttwelveyearsoldandfromexperienceIcantellyouthat'saboutaslongasyouwantyourdadtobeaclown
NateBargatze2,81,82,0,75,81,2251,2430,22,wehavesixandseventhisinparksbutletmetwelveandthirteenkidthatscorelikehe'sstilldoingthat
NateBargatze2,86,87,0,82,86,2461,2580,16,knowaguyjustoffandonherrightheisalmostfulltimemagicso
NateBargatze2,118,119,0,87,118,2611,3540,113,maybethisisdonethefunthingthoughaboutacomedianI'mlookingoutmyfriendsIgotabuddyofminehisname's%HESITATIONloseGomezandmeanLewiswenttoMcDonald'stherecentlyandwebothgoweorderedourfoodandwetakeourfoodandwesitdownatatableintheLewiswenttothebathroomsoheleftmealonethisfoodsohousingwillplayaprankonhimyouknowsoIgrabhishamburgerIandwrappeditItookabiteoutofitandIwrappeditbackupIputitbackdownonthistracksothat'smybig
NateBargatze2,125,126,0,119,125,3571,3750,25,likewhenhecomesbackandopenhisburgerhousemakedodotheyeatyourburgerbeforetheygaveittomethat'scrazy
NateBargatze2,142,144,0,126,142,3781,4260,51,it'saridiculousprankatSaddamit'sharmlessitshouldneverleavethetablewhatshouldhappenisLouisyoujustcomebackyoushouldopenhisburgerinhisfirstreactionshouldbetolookathisbestfriendhesittingwithwhobythewayalsodabblesincomedy
NateBargatze2,150,152,0,144,150,4321,4500,18,andjustbelikeHeyadswouldrunthisbyyou%HESITATIONbeforeIunexpectedlygofreakout
NateBargatze2,154,155,0,152,154,4561,4620,4,thesincehigherMcDonald's
NateBargatze2,163,164,0,155,163,4651,4890,33,that'swhatIthoughtwouldgodownjustaquickHaywardtoseeifyoutouchmyfoodtheonlytimeisonmysitethefrontdoortofightagroupof
NateBargatze2,166,167,0,164,166,4921,4980,7,we'regonnabeprettyconfusedonwhether
NateBargatze2,171,174,0,167,171,5011,5130,12,butinsteadtherewasthedayIlearnedI'mfriendswitha
NateBargatze2,178,179,0,174,178,5221,5340,8,andtheguycomfortablefightingthedollsemployees
NateBargatze2,185,188,0,179,185,5371,5550,29,andhecouldnotbeignoredmequickerlikeanythingkindoflooklikelookathimsohelooklikeheexpectedthemtodoitlikeit's
NateBargatze2,190,191,0,188,190,5641,5700,7,andhe'slikeagainagainwiththis
NateBargatze2,195,198,0,191,195,5731,5850,9,hestartsscreamingatallisexaminingmyBerghoff
NateBargatze2,203,205,0,198,203,5941,6090,23,sohegetsupandstartswalkingtowardthefornowIgetajobandIcanleaveitsworkinthat
NateBargatze2,213,214,0,205,213,6151,6390,29,IgrabbedadozenlewisiteyourburgerIdidyougetitinsayingthatyoulookatmesaysoIdidn'tsitdownbutsorrywe'relike
NateBargatze2,218,219,1,214,218,6421,6540,12,ittakesliketenminutesforpeoplequitfilminguswiththeir
NateBargatze2,234,235,1,219,234,6571,7020,54,andthat'swhatit'saboutsomethingdoesn'tlookasahumanhekilledonethatIsaacyou'reabouttogofightasitletslooklet'spretendthatI'mnotherebutattendedsomeentityyourburgerheworkedatthisMcDonald'sfirstthingthatreallyhappenedyou'regonnagoblindlyfightthatguy
NateBargatze2,237,238,1,235,237,7051,7110,8,themuplikeseewhathelookslike
NateBargatze2,242,243,1,238,242,7141,7260,15,youreallythinkyoucouldbeatupaguidethatisapparentlyprettyconfidentin
NateBargatze2,245,250,1,243,245,7291,7350,5,buthe'smakingburgershe's
NateBargatze2,252,253,1,250,252,7501,7560,7,justsittinghomeouttowhoever
NateBargatze2,255,257,1,253,255,7591,7650,8,Iguessprobablythegreatestfighterofall
NateBargatze2,263,264,1,257,263,7711,7890,24,Ialwaysknewthatyou'dwalktotheMcDonaldscountybutHeywhoatemyburgerandalltheMcDonaldsemployeeswerejustpart
NateBargatze2,266,267,1,264,266,7921,7980,6,theyknowexactlywhoyou'retalking
NateBargatze2,270,271,1,267,270,8011,8100,12,intheverybackIdon'tjustyouguysstayingtherecracking
NateBargatze2,273,281,1,271,273,8131,8190,8,it'sgothisfistinthefryerdoes
RobGleeson,12,13,2,0,12,1,360,43,IyeahIhadabigyearIhaveacouplemonthsagoIcameoutoftheclosetasgaythemethehardestpartaboutcomingoutwastrackingdowneveryonefrommychildhoodsoIcouldtellthemtheywere
RobGleeson,28,29,2,13,28,391,840,46,it'ssofunnyAfricanoutsomanypeoplefrommypastsaidthattheyknewIwasgaybeforeIevenidentifiedasgaywhatevercameoutsowebuildmypastlikethattitlerobLisawastodayIwillprobablysuelookedP.piece
RobGleeson,36,37,2,29,36,871,1080,27,IsweartogodisatruestoryGleasonwastenyearsoldhewasplayinglittleleagueIwaslikethatkidrightthere'sgoingto
RobGleeson,40,42,2,37,40,1111,1200,9,therewasjustsomeabouthowweputthe
RobGleeson,46,47,2,42,46,1261,1380,10,whydothejobinaBrooklynaccentIgrew
RobGleeson,53,54,2,47,53,1411,1590,16,rightthereisgoingtobeaclearyoucantellfromonlyputsthebadness
RobGleeson,67,70,1,54,67,1621,2010,51,ifyousayanythinginWisconsinaccentyouhavetoinvokegodandthenendedwiththewordsgoodforhimyouknowIdon'tknowwhyIwanttospendasadultlifegoingaroundputtingbaseballbatsthismonthforgod'ssakethat'shisgodgivenrightgoodfor
RobGleeson,85,87,1,70,85,2101,2550,39,trynewI'mtryinbracethegaycommunityandgoingtogayclubscraziestpartofagayclubisthemen'sbathroombecauseatagayclubthemen'sbathroomit'sjustlikeasmallerversionofa
RobGleeson,90,91,1,87,90,2611,2700,7,likeagayclubwithinagay
RobGleeson,101,102,1,91,101,2731,3030,44,whatyoucandointhebathroomokayyouwanttodogotothebathroomyouwannahookupgotothebathroomyouwanttogetafistlikegotothebathroomyouwanttogotothebathroomyougo
RobGleeson,105,106,1,102,105,3061,3150,6,beforeourtimeheracrossthe
RobGleeson,130,131,1,106,130,3181,3900,77,recentlyIwasatagaycluband%HESITATIONthesethreeguyscameuptomeandtheysaidHeywe'reallgoingtogoingtothebathroomyouwanttocomewithI'mI'mnewlyoutandtrytomakefriendssoIwaslikeyeahsureandthenweareinthebathroomtherelikeHeywe'reallgoingtogoingtothestalldoyouwanttocomewithandIwaslikeyeah
RobGleeson,141,146,1,131,141,3931,4230,39,andnowhereinthestalloneofthempulledoutlikethetiniestlittleziplocbageverseenandIsweartogodIthoughthewasgoingtosayHeywe'reallgoingtogointothistiny
RobGleeson,155,156,1,146,155,4381,4650,32,butwhathappenednextislikethecoolestthingthat'severhappenedmetheseguysofferedmecocainerobboysandnotthekindofguythatgetsofferedblowokayif
RobGleeson,157,158,1,156,157,4681,4710,2,copit's
RobGleeson,161,165,1,158,161,4741,4830,10,looklikeanundercovercopreleasedIlooklikea
RobGleeson,180,181,1,165,180,4951,5400,42,soIdidnotethecocaineIdon'tdodrugsbutIIIIIwanttomakefriendssolikeIdidn'tleavethesituationjuststaythereinthebathroomstallandwatchedasthethreeofthemdid
RobGleeson,183,186,1,181,183,5431,5490,4,whichisthemost
RobGleeson,188,189,1,186,188,5581,5640,2,thatsituation
RobGleeson,235,237,2,189,235,5671,7050,172,therewasonetimewhenIwasakidinmysexualorientationslippedoutIwasfifteenyearsoldIwasonspringbreakinCancunMexicoisjustmeandmyparentswellIwasdownthereImetagirlwhowasalsoafifteenitwasjustherandherparentssosheandIwebecamelikespringbreakbuddieswedideverythingtogetherandonenightwe'reatthisdanceclubinCancunwe'vebeensneakingbeersandoutshetoldmethatwe'reonspringbreakshewantedtohavesexwithmeandIknewinmyheartlikeIknewIwasattractedtoboysbutI'veneverbeenconfrontedlikethisandandIIdidn'twanttodosotherewerethesecandlesonthetablesinthedanceclubIpickedoneupandIheldbetweenourfacesandIsaidIcan'thavesexwithyoubecauseI'mgayandthenfordramaticeffectIblewoutthe
RobGleeson,254,255,2,237,254,7111,7620,60,andlikeshejuststartedscreamingatthetopofherlungsaffectingarobhadnevertoldanyonehemightbegaysecurerobadminsneakingbeershefreakedoutIranbacktomyparentsaretellhitoutneversawthatgirlagainandformonthsIjustthoughtthat'swhathappenswhenyoucomeouta
RobGleeson,266,268,2,255,266,7651,7980,30,peopletostartscreaminglikeamaniacwelleventuallyfiguredoutwasthatthatcandlehadbeensittingthereforhoursandwhenIblewitoutIshoweredher
RobGleeson,270,272,2,268,270,8041,8100,5,isthatlikeitwas
RobGleeson,274,275,2,272,274,8161,8220,2,thatstory
RobGleeson,288,293,2,275,288,8251,8640,52,she'sonspringbreakshemeetsanicecutecleancutboyfromWisconsinshegoesoutonalimbandtellshimthatshewantstohavesexwithhimandwhatdoeshedohesaysIcan'tsleepwithyoubecauseI'mgayandmanysetsarefaceon
RussellHoward1,6,7,2,0,6,1,180,14,thankyouverymuchIlovethepositivityofthislandisincrediblewhooping
RussellHoward1,13,14,2,7,13,211,390,21,butdoesn'thappeninEnglandnotneighborhoodanyoneevermovedyesterdayamountintogoingtocomeuptoyouwhatyour
RussellHoward1,22,23,2,14,22,421,660,17,mortalhadanythingtodowiththatlookofasBettypointJillselftowardsWestminsterall
RussellHoward1,28,29,2,23,28,691,840,18,havebeenmagnificenthehonestlylooktomebutletmetellyouthismanEnglishwomenall
RussellHoward1,37,38,2,29,37,871,1110,17,areamazingtellyourpeoplesoyou'llprettyfulllikegodgotalotbutladiesgot
RussellHoward1,41,43,2,38,41,1141,1230,7,IbringwaterfromtheNewWorld
RussellHoward1,43,45,2,43,43,1291,1290,0,
RussellHoward1,47,49,2,45,47,1351,1410,2,butwe
RussellHoward1,73,74,2,49,73,1471,2190,62,tellyourpeopleIlovemomentsofmybossaboutwasn'twouldn'tlastyear'sandlobbythingtonightaboutseventyhowmanycouplestodayandthenaphonerackandnobodycouldpredictthenoisethissweetoldladiesfromwhatmightcausefromnowherejustwentbytoosexyformyshotIwantmystopsetitupfornnsl
RussellHoward1,80,81,2,74,80,2221,2400,21,thensheturnedtomeandwentsorryaboutnotmovemyhusbandchargemorebringtoadandIdon'tknow
RussellHoward1,87,88,2,81,87,2431,2610,15,Ieveryoneinthisworldoncethatwe'vegotallmadandshakenbythe
RussellHoward1,106,107,2,88,106,2641,3180,30,imageofaseventyyearoldmanjustfollowinghiswifearoundtownbinocularsdidnotuseiteverySundaybringthephoneringthephonenowyoudon'treally
RussellHoward1,123,124,2,107,123,3211,3690,48,ornotbegoodBryantlostyetrightwestillmomentsfromtheChristmaswetracedeverynumbertomakeifImisspaucitycouldnotgobacktoapocketdon'tmymomChristmasmorningIsweartogodshelooktoithellotoIraqmy
RussellHoward1,135,137,2,124,135,3721,4050,27,onelovegenuinelybelievethatthepresidentoftheUnitedStatesIpulledherpillowBarashItalkaboutwhatthehellJohnontheotherlowly
RussellHoward1,147,148,2,137,147,4111,4410,35,tortureteasemymomIstillgetdutywhenIgoonandIseeashoppinglistonthekitchentableformsofgooutafewthingsthemother'slistperowemove
RussellHoward1,160,163,2,148,160,4441,4800,33,it'spatheticbutnothingmakesmehappierthanmemetomymomthatweconfuseinasupermarketcalmlymilkgotmypotatoesespeciallyabigpotsofloopformysweeteners
RussellHoward1,167,170,2,163,167,4891,5010,15,achartwhatoneyearsheoffthemoundinthesupermarketwheretheysold
RussellHoward1,176,178,2,170,176,5101,5280,17,rememberwhosheputupamidstthebookaboutexcusemeletmeletmecrystalmad
RussellHoward1,195,197,2,178,195,5341,5850,50,myphone'sringingandopenonsaywellflavordreamsofplayingyouhavetodothismyfriendsiscalledthemurderergamenowthewayitworkslikeyouthoughtmightsaysomesuggestiveyouthatmygodcompactwasabitstiffandyouhavetogo
RussellHoward1,200,201,2,197,200,5911,6000,11,thisgoingfortwentyyearsthismymomunderstandtheworld
RussellHoward1,203,204,2,201,203,6031,6090,6,justastopperfromjoiningin
RussellHoward1,213,214,2,204,213,6121,6390,36,thisiswhyI'mluckytobeenraisedforsuchajointmonkeyassetsamongthembutthere'saweekjoinaCupofteaandshealmosttheylooktomewentonwhereI
RussellHoward1,219,220,2,214,219,6421,6570,12,yeahyoudidn'tgetmedidyoufabulousdumplinglet'sdothis
RussellHoward1,231,232,2,220,231,6601,6930,35,thehousethesoundrudebutdon'tberudehowcanaCupofteapossiblyberootsannoyedmagnificentmomlooktomewhenIdon'tknowrushyoucouldpulloutyourox
RussellHoward1,260,262,2,232,260,6961,7800,92,nomatterifyou'llmostpianotoberaisedwhitewomanabouttotreattakeaplaceisnotIgotfamousintheUKIsaynotnottoshowoffbuttoshowyouhowmuchjoymymomtakestheotherdaywhenaKongwritesabookgooutofhiscollegestuckintrafficbuttoharvestwon'tnoticemeknockedonthewindowexcusemeyouSOhowwouldcoverphotoaboutfairlywayitisbutevenstrangerwhenyourmomisnextyou'regoing
RussellHoward1,270,271,2,262,270,7861,8100,0,
RussellHoward1,306,308,2,271,306,8131,9180,117,shewon'tknowwhatyoucouldtoapremiummuchsystemsinafilmwegetthisreallyexcitedredcarpetphotosreallycoolstufftherehopefullythroughthisfilmthemysistersinahappendrugsmodelsisterhadsexwithanoldmanshouldtellusthatwasgoingtohappenIdon'tknowifyouhaveasondowntojointhepolicethethingsyoudon'teverwanttoseebutIwouldarguethatthetopofourlistwillbewatchingyoursweetIdon'tshowupalittlesipofhotsexwithallthetimewhenyousaynextdon'tbombamongmomlookedatmeandwentmurderer
RussellHoward2,5,7,1,0,5,1,150,11,howmanyamazinglygoodmoodallyumIdidHoffMartha
RussellHoward2,10,11,1,7,10,211,300,5,thisiswhathappenedjoking
RussellHoward2,15,16,1,11,15,331,450,11,wasawomanaboutsixtywhocameupbehindmeslapped
RussellHoward2,19,25,1,16,19,481,570,7,shewentpastwillonlycallcould
RussellHoward2,29,31,1,25,29,751,870,7,schoolsheleftthewecurrentlyharmed
RussellHoward2,38,39,1,31,38,931,1140,21,leaveitthewayitisthenextdayIwokethirteenmilesarestrungaroundthehousebutcannew
RussellHoward2,53,55,1,39,53,1171,1590,33,sortofmuscleplusshe'scompassmanI'devermetinmylifelatermybellythiswashisopeningsentencehe'srubbingthebackofmylegalmosthewentwho'dhad
RussellHoward2,57,60,1,55,57,1651,1710,2,isunacceptable
RussellHoward2,63,64,1,60,63,1801,1890,4,whatmadeyouknow
RussellHoward2,68,70,1,64,68,1921,2040,5,dearboythey'reallgone
RussellHoward2,72,73,1,70,72,2101,2160,0,
RussellHoward2,79,80,1,73,79,2191,2370,10,willbegoingwith%HESITATIONit'srealyouknowslays
RussellHoward2,86,86,1,80,86,2401,2580,11,goodnewsamazingmomentheaccidentallybrushedhishardenedagainstMichael
RussellHoward2,91,99,1,86,91,2581,2730,14,therewasamomentoftensionmelooktoamonthfinallysomethingsoft
RussellHoward2,102,103,1,99,102,2971,3060,5,IdidforthemMarlowe
RussellHoward2,105,106,1,103,105,3091,3150,6,solonelyyougowitha
RussellHoward2,120,121,1,106,120,3181,3600,37,it'sreallyquitewhenthetheworld'stopreisn'titthenewsbutwillowBoise'sbutthecatChelseafarmsarepushedupblackbucklefortryinghowcanyoubeaChelseafanAndreceased
RussellHoward2,125,126,1,121,125,3631,3750,6,westoleitandroidtrueBob
RussellHoward2,130,136,1,126,130,3781,3900,8,Juliettedosojustdrinkatallbrick
RussellHoward2,148,150,1,136,148,4081,4440,29,Guttmantoolingforthosealphamalebulliestheblokeslivesnotcomingbackeast****whipped%HESITATIONuse****whippedeverywomentalkabouttheideaLindacockshackled
RussellHoward2,155,156,1,150,155,4501,4650,8,meansknittingforaweekshe'sDickflashy
RussellHoward2,173,175,1,156,173,4681,5190,53,gotoandfrombullyingthissomuchwhentheinternetwaswomanlostyouwhowantedtogetJaneAusteninthebackofatwentypoundnotebooktrydiplomacyIwanttotweaktheonlyshesaidwomendon'tbelongonmoneyandyouare%HESITATIONthefunkingreen
RussellHoward2,182,183,1,175,182,5251,5460,20,wouldfirstwhichatrolllostyoucloakedseparatemessageI'mgonnawritepewmodetoyouI'mBarryyou
RussellHoward2,188,190,1,183,188,5491,5640,9,don'twaitespeciallychillingexpelBarryB.toppleall
RussellHoward2,194,196,1,190,194,5701,5820,9,IappeartoaboutadeaththreatfromRobbie
RussellHoward2,203,204,1,196,203,5881,6090,21,whatyouwantrightyouheightsseemssuchastrangethingtodothere'sloadsofthingsIdespiseoneright
RussellHoward2,207,208,1,204,207,6121,6210,9,muchselfservicecheckoutsandTescomobilehomes
RussellHoward2,211,212,1,208,211,6241,6330,8,opusrousesLobbanIshouldjudgesaroundnow
RussellHoward2,216,223,1,212,216,6361,6480,10,I'llgiveyouanunexpectedonhiminthebaggage
RussellHoward2,239,242,2,223,239,6691,7170,48,what'swonderfulabouthousehumanbeingsiswhenthebulliedfoughtbackJamesbluntdidsomethingonebeforetheattackthisplugcentermassreportbluntwhatyousinglesowhat'stroublingyouDickwhatdidherepliedthatdamnthingsalwaysgettingcaughtupinmyface
RussellHoward2,246,248,1,242,246,7261,7380,0,
RyanHamilton,2,4,0,0,2,1,60,5,surestartofmyface
RyanHamilton,8,9,0,4,8,121,240,6,%HESITATIONIalwayslooklikethis
RyanHamilton,13,14,0,9,13,271,390,5,howyoulookreallyhappy
RyanHamilton,19,20,0,14,19,421,570,7,amwellawarethatIlookjust
RyanHamilton,22,23,0,20,22,601,660,0,
RyanHamilton,25,26,0,23,25,691,750,3,andIdon't
RyanHamilton,31,32,0,26,31,781,930,8,reallydownIfeel%HESITATIONIfeelokay
RyanHamilton,36,37,0,32,36,961,1080,6,feelfineandIlookcrazy
RyanHamilton,45,47,0,37,45,1111,1350,28,Idon'tIdon'tevenbuyitreallyIIIwishIwakeupinthemorningIlookinthemirrorandIgothatis
